timestamp,type,targetProxyId,rate,duration,defenseTriggered
19943,1,3,5000.000,60.000,false
19943,1,4,5000.000,60.000,false
19944,1,1,5000.000,60.000,false
19944,1,2,5000.000,60.000,false
19944,1,3,5000.000,60.000,false
19944,1,4,5000.000,60.000,false
19945,1,1,5000.000,60.000,false
19945,1,2,5000.000,60.000,false
19945,1,3,5000.000,60.000,false
19945,1,4,5000.000,60.000,false
19946,1,1,5000.000,60.000,false
19946,1,2,5000.000,60.000,false
19946,1,3,5000.000,60.000,false
19946,1,4,5000.000,60.000,false
19947,1,1,5000.000,60.000,false
19947,1,2,5000.000,60.000,false
19947,1,3,5000.000,60.000,false
19947,1,4,5000.000,60.000,false
19948,1,1,5000.000,60.000,false
19948,1,2,5000.000,60.000,false
19948,1,3,5000.000,60.000,false
19948,1,4,5000.000,60.000,false
19949,1,1,5000.000,60.000,false
19949,1,2,5000.000,60.000,false
19949,1,3,5000.000,60.000,false
19949,1,4,5000.000,60.000,false
19950,1,1,5000.000,60.000,false
19950,1,2,5000.000,60.000,false
19950,1,3,5000.000,60.000,false
19950,1,4,5000.000,60.000,false
19951,1,1,5000.000,60.000,false
19951,1,2,5000.000,60.000,false
19951,1,3,5000.000,60.000,false
19951,1,4,5000.000,60.000,false
19952,1,1,5000.000,60.000,false
19952,1,2,5000.000,60.000,false
19952,1,3,5000.000,60.000,false
19952,1,4,5000.000,60.000,false
19953,1,1,5000.000,60.000,false
19953,1,2,5000.000,60.000,false
19953,1,3,5000.000,60.000,false
19953,1,4,5000.000,60.000,false
19954,1,1,5000.000,60.000,false
19954,1,2,5000.000,60.000,false
19954,1,3,5000.000,60.000,false
19954,1,4,5000.000,60.000,false
19955,1,1,5000.000,60.000,false
19955,1,2,5000.000,60.000,false
19955,1,3,5000.000,60.000,false
19955,1,4,5000.000,60.000,false
19956,1,1,5000.000,60.000,false
19956,1,2,5000.000,60.000,false
19956,1,3,5000.000,60.000,false
19956,1,4,5000.000,60.000,false
19957,1,1,5000.000,60.000,false
19957,1,2,5000.000,60.000,false
19957,1,3,5000.000,60.000,false
19957,1,4,5000.000,60.000,false
19958,1,1,5000.000,60.000,false
19958,1,2,5000.000,60.000,false
19958,1,3,5000.000,60.000,false
19958,1,4,5000.000,60.000,false
19959,1,1,5000.000,60.000,false
19959,1,2,5000.000,60.000,false
19959,1,3,5000.000,60.000,false
19959,1,4,5000.000,60.000,false
19960,1,1,5000.000,60.000,false
19960,1,2,5000.000,60.000,false
19960,1,3,5000.000,60.000,false
19960,1,4,5000.000,60.000,false
19961,1,1,5000.000,60.000,false
19961,1,2,5000.000,60.000,false
19961,1,3,5000.000,60.000,false
19961,1,4,5000.000,60.000,false
19962,1,1,5000.000,60.000,false
19962,1,2,5000.000,60.000,false
19962,1,3,5000.000,60.000,false
19962,1,4,5000.000,60.000,false
19963,1,1,5000.000,60.000,false
19963,1,2,5000.000,60.000,false
19963,1,3,5000.000,60.000,false
19963,1,4,5000.000,60.000,false
19964,1,1,5000.000,60.000,false
19964,1,2,5000.000,60.000,false
19964,1,3,5000.000,60.000,false
19964,1,4,5000.000,60.000,false
19965,1,1,5000.000,60.000,false
19965,1,2,5000.000,60.000,false
19965,1,3,5000.000,60.000,false
19965,1,4,5000.000,60.000,false
19966,1,1,5000.000,60.000,false
19966,1,2,5000.000,60.000,false
19966,1,3,5000.000,60.000,false
19966,1,4,5000.000,60.000,false
19967,1,1,5000.000,60.000,false
19967,1,2,5000.000,60.000,false
19967,1,3,5000.000,60.000,false
19967,1,4,5000.000,60.000,false
19968,1,1,5000.000,60.000,false
19968,1,2,5000.000,60.000,false
19968,1,3,5000.000,60.000,false
19968,1,4,5000.000,60.000,false
19969,1,1,5000.000,60.000,false
19969,1,2,5000.000,60.000,false
19969,1,3,5000.000,60.000,false
19969,1,4,5000.000,60.000,false
19970,1,1,5000.000,60.000,false
19970,1,2,5000.000,60.000,false
19970,1,3,5000.000,60.000,false
19970,1,4,5000.000,60.000,false
19971,1,1,5000.000,60.000,false
19971,1,2,5000.000,60.000,false
19971,1,3,5000.000,60.000,false
19971,1,4,5000.000,60.000,false
19972,1,1,5000.000,60.000,false
19972,1,2,5000.000,60.000,false
19972,1,3,5000.000,60.000,false
19972,1,4,5000.000,60.000,false
19973,1,1,5000.000,60.000,false
19973,1,2,5000.000,60.000,false
19973,1,3,5000.000,60.000,false
19973,1,4,5000.000,60.000,false
19974,1,1,5000.000,60.000,false
19974,1,2,5000.000,60.000,false
19974,1,3,5000.000,60.000,false
19974,1,4,5000.000,60.000,false
19975,1,1,5000.000,60.000,false
19975,1,2,5000.000,60.000,false
19975,1,3,5000.000,60.000,false
19975,1,4,5000.000,60.000,false
19976,1,1,5000.000,60.000,false
19976,1,2,5000.000,60.000,false
19976,1,3,5000.000,60.000,false
19976,1,4,5000.000,60.000,false
19977,1,1,5000.000,60.000,false
19977,1,2,5000.000,60.000,false
19977,1,3,5000.000,60.000,false
19977,1,4,5000.000,60.000,false
19978,1,1,5000.000,60.000,false
19978,1,2,5000.000,60.000,false
19978,1,3,5000.000,60.000,false
19978,1,4,5000.000,60.000,false
19979,1,1,5000.000,60.000,false
19979,1,2,5000.000,60.000,false
19979,1,3,5000.000,60.000,false
19979,1,4,5000.000,60.000,false
19980,1,1,5000.000,60.000,false
19980,1,2,5000.000,60.000,false
19980,1,3,5000.000,60.000,false
19980,1,4,5000.000,60.000,false
19981,1,1,5000.000,60.000,false
19981,1,2,5000.000,60.000,false
19981,1,3,5000.000,60.000,false
19981,1,4,5000.000,60.000,false
19982,1,1,5000.000,60.000,false
19982,1,2,5000.000,60.000,false
19982,1,3,5000.000,60.000,false
19982,1,4,5000.000,60.000,false
19983,1,1,5000.000,60.000,false
19983,1,2,5000.000,60.000,false
19983,1,3,5000.000,60.000,false
19983,1,4,5000.000,60.000,false
19984,1,1,5000.000,60.000,false
19984,1,2,5000.000,60.000,false
19984,1,3,5000.000,60.000,false
19984,1,4,5000.000,60.000,false
19985,1,1,5000.000,60.000,false
19985,1,2,5000.000,60.000,false
19985,1,3,5000.000,60.000,false
19985,1,4,5000.000,60.000,false
19986,1,1,5000.000,60.000,false
19986,1,2,5000.000,60.000,false
19986,1,3,5000.000,60.000,false
19986,1,4,5000.000,60.000,false
19987,1,1,5000.000,60.000,false
19987,1,2,5000.000,60.000,false
19987,1,3,5000.000,60.000,false
19987,1,4,5000.000,60.000,false
19988,1,1,5000.000,60.000,false
19988,1,2,5000.000,60.000,false
19988,1,3,5000.000,60.000,false
19988,1,4,5000.000,60.000,false
19989,1,1,5000.000,60.000,false
19989,1,2,5000.000,60.000,false
19989,1,3,5000.000,60.000,false
19989,1,4,5000.000,60.000,false
19990,1,1,5000.000,60.000,false
19990,1,2,5000.000,60.000,false
19990,1,3,5000.000,60.000,false
19990,1,4,5000.000,60.000,false
19991,1,1,5000.000,60.000,false
19991,1,2,5000.000,60.000,false
19991,1,3,5000.000,60.000,false
19991,1,4,5000.000,60.000,false
19992,1,1,5000.000,60.000,false
19992,1,2,5000.000,60.000,false
19992,1,3,5000.000,60.000,false
19992,1,4,5000.000,60.000,false
19993,1,1,5000.000,60.000,false
19993,1,2,5000.000,60.000,false
19993,1,3,5000.000,60.000,false
19993,1,4,5000.000,60.000,false
19994,1,1,5000.000,60.000,false
19994,1,2,5000.000,60.000,false
19994,1,3,5000.000,60.000,false
19994,1,4,5000.000,60.000,false
19995,1,1,5000.000,60.000,false
19995,1,2,5000.000,60.000,false
19995,1,3,5000.000,60.000,false
19995,1,4,5000.000,60.000,false
19996,1,1,5000.000,60.000,false
19996,1,2,5000.000,60.000,false
19996,1,3,5000.000,60.000,false
19996,1,4,5000.000,60.000,false
19997,1,1,5000.000,60.000,false
19997,1,2,5000.000,60.000,false
19997,1,3,5000.000,60.000,false
19997,1,4,5000.000,60.000,false
19998,1,1,5000.000,60.000,false
19998,1,2,5000.000,60.000,false
19998,1,3,5000.000,60.000,false
19998,1,4,5000.000,60.000,false
19999,1,1,5000.000,60.000,false
19999,1,2,5000.000,60.000,false
19999,1,3,5000.000,60.000,false
19999,1,4,5000.000,60.000,true
